date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:09:56	12264/12264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Sep%202024%2016:48:44%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/work-process/v2/card-img-3.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/work-process/v2/card-img-3.jpg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:56	2696/2696	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2015%20Sep%202024%2017:52:48%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-1.svg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-1.svg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:57	2142/2142	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2015%20Sep%202024%2017:52:48%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-2.svg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-2.svg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:57	1830/1830	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2015%20Sep%202024%2017:52:48%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-3.svg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-3.svg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:57	2998/2998	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2015%20Sep%202024%2017:52:48%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-4.svg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-4.svg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:58	1937/1937	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2015%20Sep%202024%2017:52:48%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-5.svg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-trusted-partner/v2/logo-5.svg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:58	26025/26025	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:20:55%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/news-blog/v2/blog-1.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/news-blog/v2/blog-1.jpg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:58	18947/18947	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:20:55%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/news-blog/v2/blog-2.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/news-blog/v2/blog-2.jpg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:59	20459/20459	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:20:55%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/news-blog/v2/blog-3.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/news-blog/v2/blog-3.jpg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:59	3318/3318	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2020%20Sep%202024%2018:20:55%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/logo/logo-2.svg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/logo/logo-2.svg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:09:59	3800/3800	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2020%20Sep%202024%2018:20:55%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/footer/v2/shap-1.svg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/footer/v2/shap-1.svg	(from https://techsometimes.com/products/html/sunplus-html/index-2.html)
10:10:00	66787/66787	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:20:55%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/breadcum/v1/bg.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/breadcum/v1/bg.jpg	(from https://techsometimes.com/products/html/sunplus-html/about-us.html)
10:10:01	26626/26626	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/services-details/v1/big-img-2.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/services-details/v1/big-img-2.jpg	(from https://techsometimes.com/products/html/sunplus-html/service-details.html)
10:10:01	43459/43459	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/services-details/v1/big-img.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/services-details/v1/big-img.jpg	(from https://techsometimes.com/products/html/sunplus-html/service-details.html)
10:10:02	23736/23736	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/services-details/v1/small-img.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/services-details/v1/small-img.jpg	(from https://techsometimes.com/products/html/sunplus-html/service-details.html)
10:10:02	24837/24837	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:41:32%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-1.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-1.jpg	(from https://techsometimes.com/products/html/sunplus-html/project.html)
10:10:02	26474/26474	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:41:32%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-2.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-2.jpg	(from https://techsometimes.com/products/html/sunplus-html/project.html)
10:10:02	30490/30490	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:41:32%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-3.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-3.jpg	(from https://techsometimes.com/products/html/sunplus-html/project.html)
10:10:03	21302/21302	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:41:32%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-4.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-4.jpg	(from https://techsometimes.com/products/html/sunplus-html/project.html)
10:10:03	26474/26474	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:41:32%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-5.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-5.jpg	(from https://techsometimes.com/products/html/sunplus-html/project.html)
10:10:03	19470/19470	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2018:41:32%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-6.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/our-project/v3/project-6.jpg	(from https://techsometimes.com/products/html/sunplus-html/project.html)
10:10:04	47575/47575	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202024%2006:13:34%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/project-details/v1/small-img.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/project-details/v1/small-img.jpg	(from https://techsometimes.com/products/html/sunplus-html/project-details.html)
10:10:04	3048/3048	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/latest-blogs-w/post-1.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/latest-blogs-w/post-1.jpg	(from https://techsometimes.com/products/html/sunplus-html/blog.html)
10:10:04	3332/3332	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/latest-blogs-w/post-2.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/latest-blogs-w/post-2.jpg	(from https://techsometimes.com/products/html/sunplus-html/blog.html)
10:10:05	165941/165941	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202024%2006:13:34%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/project-details/v1/big-img.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/project-details/v1/big-img.jpg	(from https://techsometimes.com/products/html/sunplus-html/project-details.html)
10:10:05	2713/2713	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/latest-blogs-w/post-3.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/latest-blogs-w/post-3.jpg	(from https://techsometimes.com/products/html/sunplus-html/blog.html)
10:10:05	56468/56468	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/post-1.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/post-1.jpg	(from https://techsometimes.com/products/html/sunplus-html/blog.html)
10:10:06	49595/49595	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/post-3.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/post-3.jpg	(from https://techsometimes.com/products/html/sunplus-html/blog.html)
10:10:06	96894/96894	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/post-2.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/post-2.jpg	(from https://techsometimes.com/products/html/sunplus-html/blog.html)
10:10:06	17607/17607	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/small-post-1.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/small-post-1.jpg	(from https://techsometimes.com/products/html/sunplus-html/blog-details.html)
10:10:06	40585/40585	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/post-4.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/post-4.jpg	(from https://techsometimes.com/products/html/sunplus-html/blog-details.html)
10:10:07	12735/12735	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Sep%202024%2009:50:29%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/small-post-2.jpg	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-post/v1/small-post-2.jpg	(from https://techsometimes.com/products/html/sunplus-html/blog-details.html)
10:10:07	30806/30806	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2018:10:06%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-details/v1/profile-img-3.png	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-details/v1/profile-img-3.png	(from https://techsometimes.com/products/html/sunplus-html/blog-details.html)
10:10:08	30806/30806	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2018:10:07%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-details/v1/profile-img-1.png	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-details/v1/profile-img-1.png	(from https://techsometimes.com/products/html/sunplus-html/blog-details.html)
10:10:09	30806/30806	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2018:10:08%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-details/v1/profile-img-4.png	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-details/v1/profile-img-4.png	(from https://techsometimes.com/products/html/sunplus-html/blog-details.html)
10:10:10	30806/30806	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2018:10:09%20GMT	https://techsometimes.com/products/html/sunplus-html/assets/img/blog-details/v1/profile-img-2.png	C:/Users/HP/Desktop/Internship/solarpannel/solar%20pannel/techsometimes.com/products/html/sunplus-html/assets/img/blog-details/v1/profile-img-2.png	(from https://techsometimes.com/products/html/sunplus-html/blog-details.html)
